task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_is_very_short,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred
BigCodeBench/549,CodeLlama_7B_Instruct,complete,1,task_func,"['pandas', 'base64']",0,8,1,0,0,0,0,0,0,1,2,0,0.5,1,2.6643,0,0,0.6384568155776403,1,0.6691547877606477,1
BigCodeBench/555,CodeLlama_7B_Instruct,complete,1,task_func,"['pandas', 'numpy', 'matplotlib', 'scipy']",0,12,1,0,0,0,0,0,0,1,4,0,0.8,1,2.372,0,0,0.5540405852965592,1,0.5383123660646051,1
BigCodeBench/560,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,12,1,0,0,0,0,0,0,1,3,0,0.75,1,3.0673,0,0,0.5799311484471814,1,0.5953274192089624,1
BigCodeBench/564,CodeLlama_7B_Instruct,complete,0,task_func,"['pytz', 'ctypes', 'os', 'datetime']",0,17,1,0,0,0,0,0,0,1,4,0,0.6667,1,2.8354,0,0,0.48972881711621935,0,0.5173203629887929,1
BigCodeBench/571,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'inspect']",0,21,11,3,5,2,0,0,0,0,3,0,0.5,1,2.7395,0,0,0.36690739597095134,0,0.3341295258607752,0
BigCodeBench/578,CodeLlama_7B_Instruct,complete,1,task_func,"['unicodedata', 'requests']",0,14,3,2,1,1,0,0,0,1,2,0,0.5,1,1.8452,0,0,0.5340501826057016,1,0.5046566021249014,1
BigCodeBench/606,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'scipy']",0,11,1,0,0,0,0,0,0,1,6,0,0.6667,1,3.8023,0,0,0.5407488835980201,1,0.5843986468592791,1
BigCodeBench/617,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'random', 'matplotlib', 're']",0,27,4,2,1,2,0,0,0,1,4,0,0.75,1,3.025,0,0,0.3184447548432564,0,0.37513897135690133,0
BigCodeBench/621,CodeLlama_7B_Instruct,complete,0,task_func,"['matplotlib', 'numpy', 'itertools', 'sklearn']",0,11,1,0,0,0,0,0,0,1,4,0,0.8,1,2.2587,0,0,0.5658308587906334,1,0.5383123660646051,1
BigCodeBench/622,CodeLlama_7B_Instruct,complete,0,task_func,"['matplotlib', 'numpy', 'itertools', 'scipy']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,2.4676,0,0,0.5295424268963987,1,0.521125902403215,1
BigCodeBench/628,CodeLlama_7B_Instruct,complete,0,task_func,"['math', 'random', 'matplotlib']",0,14,1,0,0,0,0,0,0,1,3,0,0.6667,1,2.3154,0,0,0.5431943234028275,1,0.557179013912764,1
BigCodeBench/633,CodeLlama_7B_Instruct,complete,0,task_func,"['nltk', 're']",0,13,5,2,1,1,0,0,0,1,2,0,1.0,0,2.3813,0,0,0.5020351228844345,1,0.5226435840281308,1
BigCodeBench/641,CodeLlama_7B_Instruct,complete,1,task_func,"['pandas', 're', 'os']",0,11,4,3,1,2,0,0,0,1,3,0,1.0,0,2.484,0,0,0.5254887721962513,1,0.5173298951113519,1
BigCodeBench/642,CodeLlama_7B_Instruct,complete,0,task_func,"['hashlib', 're', 'binascii']",0,10,3,3,1,1,0,0,0,1,3,0,1.0,0,2.6638,0,0,0.5729033244704643,1,0.5313894979713871,1
BigCodeBench/654,CodeLlama_7B_Instruct,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,12,1,0,0,0,0,0,0,2,3,0,0.75,1,3.2995,0,0,0.5925427545371164,1,0.5436202595523585,1
BigCodeBench/665,CodeLlama_7B_Instruct,complete,1,task_func,"['shutil', 'itertools', 'fnmatch', 'os']",0,11,6,1,1,1,0,0,0,1,4,0,0.6667,1,3.2704,0,0,0.48352364456448715,0,0.4978462152736503,0
BigCodeBench/667,CodeLlama_7B_Instruct,complete,1,task_func,"['collections', 'heapq']",0,6,3,0,0,0,0,0,0,1,2,0,0.3333,2,2.939,0,0,0.6348989958820078,1,0.7261953003574707,1
BigCodeBench/669,CodeLlama_7B_Instruct,complete,0,task_func,"['math', 'itertools']",0,14,6,2,2,1,0,0,0,1,2,0,0.6667,1,3.2875,0,0,0.5190812139934942,1,0.4996207964012387,0
BigCodeBench/672,CodeLlama_7B_Instruct,complete,1,task_func,"['csv', 'sys']",0,11,1,2,0,0,0,0,0,1,2,0,0.5,1,2.0629,0,0,0.5967578128964307,1,0.6066743593186981,1
BigCodeBench/675,CodeLlama_7B_Instruct,complete,0,task_func,"['random', 'os']",0,11,2,2,0,1,0,0,0,1,2,0,0.5,1,2.3825,0,0,0.5686100570829536,1,0.5422337704910769,1
BigCodeBench/685,CodeLlama_7B_Instruct,complete,1,task_func,"['collections', 'itertools']",0,4,1,0,0,0,0,0,0,1,2,0,0.6667,1,1.732,0,0,0.6804492076863891,1,0.7435337617828196,1
BigCodeBench/687,CodeLlama_7B_Instruct,complete,1,task_func,"['numpy', 'scipy']",0,6,1,0,0,0,0,0,0,1,2,0,0.5,2,1.829,0,0,0.6699104069597087,1,0.7532767649752755,1
BigCodeBench/689,CodeLlama_7B_Instruct,complete,0,task_func,"['numpy', 'scipy']",0,9,2,1,0,1,0,0,0,1,3,0,1.0,0,2.629,0,0,0.5723255198876461,1,0.5313894979713871,1
BigCodeBench/706,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'sklearn']",0,14,1,0,0,0,0,0,0,1,5,0,0.6667,1,3.2412,0,0,0.5143916526166656,1,0.557179013912764,1
BigCodeBench/718,CodeLlama_7B_Instruct,complete,0,task_func,"['re', 'numpy', 'scipy']",0,10,2,1,1,0,0,0,0,2,3,0,1.0,0,2.0602,0,0,0.6053922458506228,1,0.4360359219263895,0
BigCodeBench/721,CodeLlama_7B_Instruct,complete,0,task_func,"['csv', 'collections', 'os']",0,12,4,1,1,0,0,0,0,2,3,0,0.5,2,2.0368,0,0,0.555458924580055,1,0.4636168178396008,0
BigCodeBench/730,CodeLlama_7B_Instruct,complete,0,task_func,"['pickle', 'os']",0,11,1,1,0,0,0,0,0,1,3,0,0.6667,1,2.4159,0,0,0.5846408640076185,1,0.5971918339345746,1
BigCodeBench/732,CodeLlama_7B_Instruct,complete,1,task_func,"['nltk', 'collections', 'string', 're']",0,9,2,0,0,0,0,0,0,1,4,0,1.0,0,1.7731,0,0,0.551043072976185,1,0.5252307081145524,1
BigCodeBench/735,CodeLlama_7B_Instruct,complete,0,task_func,"['numpy', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,2.4965,0,0,0.6567451635183347,1,0.6923840815502893,1
BigCodeBench/749,CodeLlama_7B_Instruct,complete,0,task_func,"['numpy', 'sklearn']",0,6,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.1056,0,0,0.6607991718879253,1,0.7532767649752755,1
BigCodeBench/752,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,28,7,1,6,0,0,0,0,1,4,0,0.75,1,2.56,0,0,0.41099195668282934,0,0.4130072460691245,0
BigCodeBench/760,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'codecs', 're', 'datetime']",0,5,1,0,0,0,0,0,0,0,5,0,0.8,1,0.0507,0,1,0.07475542459191549,0,0.056956451148551995,0
BigCodeBench/763,CodeLlama_7B_Instruct,complete,1,task_func,"['collections', 'csv', 'numpy', 'json']",0,18,4,2,0,2,0,0,0,1,4,0,0.75,1,2.7273,0,0,0.39294742950234,0,0.40227917433280336,0
BigCodeBench/779,CodeLlama_7B_Instruct,complete,0,task_func,"['shutil', 'os']",0,10,2,0,0,0,0,0,0,2,3,0,0.5,1,1.8318,1,0,0.2433653834384359,0,0.46850376423659157,0
BigCodeBench/788,CodeLlama_7B_Instruct,complete,0,task_func,"['scipy', 'heapq']",0,16,5,1,2,0,0,0,0,1,3,0,0.6667,1,2.6139,0,0,0.4964912151285468,0,0.4504194653587673,0
BigCodeBench/809,CodeLlama_7B_Instruct,complete,1,task_func,"['numpy', 'sklearn']",0,10,2,0,0,0,0,0,0,1,2,0,0.6667,1,2.3997,0,0,0.5925186584329059,1,0.5779409560045146,1
BigCodeBench/820,CodeLlama_7B_Instruct,complete,1,task_func,"['random', 'string']",0,13,5,1,2,1,0,0,0,1,2,0,0.0,1,2.2417,0,0,0.5249126026775611,1,0.5286175899815544,1
BigCodeBench/821,CodeLlama_7B_Instruct,complete,0,task_func,"['threading', 'time']",0,16,4,1,0,2,0,0,0,1,2,0,0.0,2,2.8227,0,0,0.4551812878018363,0,0.40035870252358785,0
BigCodeBench/828,CodeLlama_7B_Instruct,complete,1,task_func,"['shutil', 'errno', 'os']",0,14,4,4,2,0,0,1,1,1,3,1,0.3333,2,2.1697,0,0,0.437591955588153,0,0.38355297904886376,0
BigCodeBench/840,CodeLlama_7B_Instruct,complete,1,task_func,"['pandas', 'numpy']",0,7,2,0,0,0,0,0,0,1,2,0,0.6667,1,2.3012,0,0,0.6292452220436413,1,0.6803106150596224,1
BigCodeBench/844,CodeLlama_7B_Instruct,complete,0,task_func,"['faker', 'csv', 'random']",0,21,5,1,2,1,0,0,0,1,3,0,0.0,3,1.8122,0,0,0.43029028591486074,0,0.4590555801009205,0
BigCodeBench/849,CodeLlama_7B_Instruct,complete,0,task_func,"['nltk', 'collections', 're']",0,11,7,0,0,0,0,0,0,1,3,0,0.6667,1,2.5307,0,0,0.4450754118108418,0,0.4646108059911837,0
BigCodeBench/851,CodeLlama_7B_Instruct,complete,0,task_func,"['re', 'textwrap']",0,7,2,0,0,0,0,0,0,1,2,0,0.5,1,2.8411,0,0,0.630881520815094,1,0.6839231464891905,1
BigCodeBench/861,CodeLlama_7B_Instruct,complete,1,task_func,"['collections', 'random']",0,12,3,2,0,2,0,0,0,1,2,0,0.3333,2,2.8414,0,0,0.5417279371682251,1,0.5536819460126081,1
BigCodeBench/862,CodeLlama_7B_Instruct,complete,0,task_func,"['collections', 'random', 'string']",0,9,2,1,0,1,0,0,0,1,3,0,0.3333,2,1.5825,0,0,0.5781781314953899,1,0.5720920506998819,1
BigCodeBench/873,CodeLlama_7B_Instruct,complete,0,task_func,"['csv', 'os']",0,14,4,2,2,1,0,0,0,1,2,0,0.5,1,2.3729,0,0,0.5509337946894803,1,0.5035478775741286,1
BigCodeBench/878,CodeLlama_7B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,17,3,1,2,0,0,0,0,1,4,0,0.5,2,3.3684,0,0,0.5323564484274467,1,0.4766822097162325,0
BigCodeBench/888,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'os']",0,11,3,2,1,1,0,0,0,2,2,0,0.6667,1,2.6934,0,0,0.5970884154623656,1,0.4586495674551931,0
BigCodeBench/892,CodeLlama_7B_Instruct,complete,0,task_func,"['collections', 'random']",0,8,2,1,0,1,0,0,0,1,2,0,0.5,1,2.0027,0,0,0.6017972717112563,1,0.6265356597194593,1
BigCodeBench/893,CodeLlama_7B_Instruct,complete,0,task_func,"['datetime', 're']",0,8,5,0,0,0,0,0,0,1,2,0,1.0,0,3.0451,0,0,0.5480229815367208,1,0.5589292908003841,1
BigCodeBench/908,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 're', 'os']",0,14,3,2,1,1,0,0,0,1,4,0,1.0,0,2.6299,0,0,0.4990229275632637,0,0.501225471371981,1
BigCodeBench/910,CodeLlama_7B_Instruct,complete,0,task_func,"['numpy', 'matplotlib']",0,15,6,1,2,0,0,0,0,1,2,0,0.6667,1,2.2412,0,0,0.501786315987574,1,0.48781928190142565,0
BigCodeBench/919,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'matplotlib']",0,12,1,0,0,0,0,0,0,1,3,0,0.6667,1,2.7157,0,0,0.5738510567130473,1,0.6011930159598843,1
BigCodeBench/927,CodeLlama_7B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.3629,0,0,0.6393535750141566,1,0.6691547877606477,1
BigCodeBench/930,CodeLlama_7B_Instruct,complete,1,task_func,"['random', 'string']",0,13,5,2,2,1,0,0,0,1,2,0,0.0,3,1.8298,0,0,0.5568364606257437,1,0.5715997536609877,1
BigCodeBench/951,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'random']",0,11,3,0,0,0,0,0,0,1,4,0,0.6667,1,2.209,0,0,0.5152146160338399,1,0.5334064832405105,1
BigCodeBench/961,CodeLlama_7B_Instruct,complete,0,task_func,"['glob', 'collections', 'os']",0,16,7,2,1,3,0,0,0,1,3,0,0.6667,1,3.3746,0,0,0.3990517909335413,0,0.38384432286729303,0
BigCodeBench/973,CodeLlama_7B_Instruct,complete,0,task_func,"['shutil', 'os']",0,18,7,2,4,1,0,0,0,1,2,0,0.3333,2,2.2221,0,0,0.5082487156119098,1,0.5180336071123849,1
BigCodeBench/977,CodeLlama_7B_Instruct,complete,1,task_func,"['numpy', 'matplotlib', 'seaborn']",0,18,7,1,4,0,0,0,0,1,3,0,0.6667,1,3.393,0,0,0.500832117932237,1,0.485954193015982,0
BigCodeBench/978,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,14,3,1,2,0,0,0,0,1,3,0,0.6,2,2.2846,0,0,0.5814485683893033,1,0.5090947368814156,1
BigCodeBench/979,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,15,1,0,0,0,0,0,0,1,5,0,0.75,1,3.9982,0,0,0.5119976557540336,1,0.5371696192961452,1
BigCodeBench/995,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'matplotlib', 'os']",0,19,2,1,1,0,0,0,0,1,4,0,0.8,1,1.8594,0,0,0.46784200622335126,0,0.41546290715063083,0
BigCodeBench/998,CodeLlama_7B_Instruct,complete,0,task_func,"['tarfile', 'urllib', 'hashlib', 'os']",0,23,3,3,1,0,0,1,1,3,4,1,0.5,1,2.2324,0,0,0.3049115084532574,0,0.2907326117859922,0
BigCodeBench/1013,CodeLlama_7B_Instruct,complete,0,task_func,"['csv', 'urllib', 'bs4', 'requests']",0,19,4,2,1,2,0,0,0,1,4,0,0.3333,2,3.7505,0,0,0.4313321867459691,0,0.35519293209178227,0
BigCodeBench/1025,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,13,4,0,0,0,0,0,0,1,3,0,0.75,1,3.067,0,0,0.49701847901626706,0,0.5016285890686649,1
BigCodeBench/1034,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'numpy']",0,22,2,1,1,0,0,0,0,1,4,0,0.75,1,3.2301,0,0,0.4426234351589947,0,0.3958612346265253,0
BigCodeBench/1038,CodeLlama_7B_Instruct,complete,1,task_func,"['datetime', 'json']",0,10,1,0,0,0,0,0,0,0,3,0,0.5,2,3.3805,0,0,0.609745847589042,1,0.2655912350447102,0
BigCodeBench/1039,CodeLlama_7B_Instruct,complete,0,task_func,"['hashlib', 'os', 'ssl']",0,14,2,1,1,0,0,0,0,2,3,0,0.3333,2,3.3554,0,0,0.5858656228732032,1,0.4297410036805294,0
BigCodeBench/1052,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,14,2,1,1,0,0,0,0,2,3,0,0.5,3,2.0729,0,0,0.5931882801491279,1,0.47146836961335564,0
BigCodeBench/1053,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,16,2,1,1,0,0,0,0,2,3,0,0.6,2,1.7019,0,0,0.548221407881647,1,0.4092571378267819,0
BigCodeBench/1058,CodeLlama_7B_Instruct,complete,0,task_func,"['matplotlib', 'itertools', 'seaborn']",0,33,1,0,0,0,0,0,0,0,3,0,0.6667,1,3.2104,0,0,0.30261936554558133,0,0.2855917623567382,0
BigCodeBench/1059,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'itertools', 'random']",0,36,2,0,0,0,0,0,0,1,4,0,0.75,1,1.921,0,0,0.23586461579295775,0,0.3970140608347428,0
BigCodeBench/1064,CodeLlama_7B_Instruct,complete,1,task_func,"['numpy', 'seaborn']",0,16,1,0,0,0,0,0,0,1,3,0,1.0,0,2.5676,0,0,0.5106899010722419,1,0.4721259485977827,0
BigCodeBench/1070,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'random']",0,14,3,2,0,2,0,0,0,1,3,0,0.3333,2,2.3337,0,0,0.4897600051834233,0,0.5006778130823424,1
BigCodeBench/1071,CodeLlama_7B_Instruct,complete,0,task_func,"['itertools', 'numpy', 'matplotlib', 'random']",0,15,3,2,1,1,0,0,0,1,5,0,0.75,1,2.0599,0,0,0.4707211083790215,0,0.49521316053656766,0
BigCodeBench/1081,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'seaborn']",0,17,3,1,1,0,0,0,0,1,2,0,0.25,3,2.4098,0,0,0.5376251622696154,1,0.5807527151518329,1
BigCodeBench/1086,CodeLlama_7B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'random', 'string']",0,11,4,0,0,0,0,0,0,1,4,0,0.5,2,1.7891,0,0,0.5003639394672941,1,0.5155866206207367,1
BigCodeBench/1087,CodeLlama_7B_Instruct,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,13,2,1,1,0,0,0,0,1,3,0,0.6,2,3.4687,0,0,0.5967660429385477,1,0.5210063382241722,1
BigCodeBench/1092,CodeLlama_7B_Instruct,complete,0,task_func,"['ast', 'bs4', 'requests']",0,17,4,3,1,1,0,1,1,2,3,1,0.5,1,2.2995,0,0,0.35536117705800463,0,0.299650828559498,0
BigCodeBench/1111,CodeLlama_7B_Instruct,complete,0,task_func,"['operator', 'collections', 'itertools']",0,10,3,0,0,0,0,0,0,1,3,0,0.6667,1,2.6769,0,0,0.553368713720096,1,0.5749820857627718,1
BigCodeBench/1113,CodeLlama_7B_Instruct,complete,0,task_func,"['csv', 'collections']",0,10,2,2,0,1,0,0,0,1,2,0,0.3333,2,3.7331,0,0,0.6093435360028304,1,0.5891727209871788,1
BigCodeBench/1127,CodeLlama_7B_Instruct,complete,0,task_func,"['hashlib', 're', 'os']",0,13,3,3,1,1,0,0,0,1,3,0,1.0,0,2.5085,0,0,0.5318335468226283,1,0.5180089653752274,1
BigCodeBench/4,CodeLlama_34B_Instruct,complete,1,task_func,"['collections', 'itertools']",0,7,1,0,0,0,0,0,0,1,2,0,0.4,3,1.9473,0,0,0.6727831424525915,1,0.7254663238036821,1
BigCodeBench/5,CodeLlama_34B_Instruct,complete,1,task_func,"['math', 'random']",0,9,4,1,0,1,0,0,0,1,2,0,0.3333,2,2.6772,0,0,0.5638409068019633,1,0.5768795988835395,1
BigCodeBench/13,CodeLlama_34B_Instruct,complete,0,task_func,"['subprocess', 'ftplib', 'os']",0,18,5,2,0,1,0,1,3,1,3,1,0.5,1,1.7449,0,0,0.2863790532143851,0,0.2929870475831142,0
BigCodeBench/18,CodeLlama_34B_Instruct,complete,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,20,4,2,2,1,0,0,0,3,5,0,0.3333,2,2.3499,0,0,0.4463509336559572,0,0.3643621847077091,0
BigCodeBench/32,CodeLlama_34B_Instruct,complete,0,task_func,"['bs4', 'requests']",0,7,1,0,0,0,0,0,0,1,2,0,0.5,1,2.0522,0,0,0.644216408990916,1,0.7195400467311512,1
BigCodeBench/34,CodeLlama_34B_Instruct,complete,0,task_func,"['matplotlib', 're', 'wordcloud']",0,11,1,0,0,0,0,0,0,1,3,0,1.0,0,2.6467,0,0,0.5772626516965303,1,0.5319771558543046,1
BigCodeBench/39,CodeLlama_34B_Instruct,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,16,1,0,0,0,0,0,0,1,3,0,0.6,2,2.1095,0,0,0.5304373000807028,1,0.51831910305327,1
BigCodeBench/41,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,9,1,0,0,0,0,0,0,1,4,0,0.75,1,2.2778,0,0,0.5906128372800182,1,0.5908543663657002,1
BigCodeBench/42,CodeLlama_34B_Instruct,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,14,1,0,0,0,0,0,0,1,3,0,0.6,2,1.8222,0,0,0.5535008977673048,1,0.5540028373379069,1
BigCodeBench/49,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,10,3,1,1,0,0,0,0,1,3,0,0.6,2,1.7866,0,0,0.5939667996368904,1,0.5647179550920602,1
BigCodeBench/63,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'matplotlib']",0,7,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.123,0,0,0.6489941539246397,1,0.7195400467311512,1
BigCodeBench/65,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'matplotlib']",0,10,1,0,0,0,0,0,0,1,2,0,0.6667,1,1.9146,0,0,0.6096859900995751,1,0.6365163788494307,1
BigCodeBench/76,CodeLlama_34B_Instruct,complete,0,task_func,"['django', 'string', 'random']",0,17,8,1,3,0,0,0,0,1,4,0,0.0,1,2.7195,0,0,0.4120309840513654,0,0.4763405497503715,0
BigCodeBench/81,CodeLlama_34B_Instruct,complete,1,task_func,"['flask_restful', 'flask', 'requests']",0,12,1,0,0,0,0,0,0,2,3,0,0.25,3,0.5991,0,0,0.5843056070024364,1,0.5155522645254677,1
BigCodeBench/93,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,15,3,1,1,0,0,0,0,1,4,0,0.6667,2,2.2824,0,0,0.5164909160856799,1,0.5029454962504527,1
BigCodeBench/94,CodeLlama_34B_Instruct,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,14,1,0,0,0,0,0,0,1,3,0,0.6,2,2.0033,0,0,0.5555468247435362,1,0.5540028373379069,1
BigCodeBench/102,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,11,1,0,0,0,0,0,0,1,4,0,0.75,1,1.692,0,0,0.5581467323742831,1,0.5809369056675788,1
BigCodeBench/105,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'seaborn']",0,20,3,1,2,0,0,0,0,1,3,0,0.5,2,2.9213,0,0,0.5072607708229282,1,0.4302224077659163,0
BigCodeBench/106,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,22,5,1,3,0,0,0,0,1,3,0,0.6,2,3.0342,0,0,0.47224174730972407,0,0.42192379448833195,0
BigCodeBench/112,CodeLlama_34B_Instruct,complete,1,task_func,"['pandas', 'matplotlib']",0,11,3,1,2,0,0,0,0,1,2,0,0.5,2,2.3744,0,0,0.6365242029824353,1,0.5830964788033491,1
BigCodeBench/117,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'random']",0,20,8,1,3,0,0,0,0,1,3,0,0.5,2,2.2872,0,0,0.4179448467829617,0,0.4026359533345394,0
BigCodeBench/141,CodeLlama_34B_Instruct,complete,1,task_func,"['statistics', 'pandas', 'numpy']",0,16,4,1,1,1,0,0,0,1,3,0,0.5,2,2.6062,0,0,0.48966838424309483,0,0.45977293907823136,0
BigCodeBench/157,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'seaborn']",0,15,4,1,2,0,0,0,0,1,4,0,0.6,2,2.3445,0,0,0.5263895516876304,1,0.49300499208317167,0
BigCodeBench/161,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'datetime', 're']",0,14,2,1,1,0,0,0,0,1,3,0,1.0,0,2.2341,0,0,0.5454814285820929,1,0.5025260854103851,1
BigCodeBench/167,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'random', 'matplotlib']",0,11,3,0,0,0,0,0,0,1,3,0,0.5,2,2.3738,0,0,0.5500738104546363,1,0.533664760586696,1
BigCodeBench/177,CodeLlama_34B_Instruct,complete,1,task_func,"['nltk', 'string', 're']",0,18,10,3,3,2,0,0,0,1,3,0,0.5,1,2.8998,0,0,0.3730182080903947,0,0.4779274400060754,0
BigCodeBench/182,CodeLlama_34B_Instruct,complete,0,task_func,"['re', 'sklearn']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,2.7341,0,0,0.5325776062414408,1,0.5179691165401306,1
BigCodeBench/189,CodeLlama_34B_Instruct,complete,0,task_func,"['re', 'requests', 'json']",0,11,5,2,0,0,0,1,1,2,3,1,0.6,2,2.2217,0,0,0.40157938280812505,0,0.37121711498649856,0
BigCodeBench/205,CodeLlama_34B_Instruct,complete,0,task_func,"['subprocess', 'multiprocessing']",0,12,3,1,1,0,0,0,0,3,2,0,0.0,1,1.5889,0,0,0.5725282541260156,1,0.4671767705995374,0
BigCodeBench/207,CodeLlama_34B_Instruct,complete,0,task_func,"['re', 'requests']",0,7,1,0,0,0,0,0,0,1,3,0,0.75,1,2.6229,0,0,0.6381468189907809,1,0.630362045242358,1
BigCodeBench/212,CodeLlama_34B_Instruct,complete,1,task_func,"['operator', 'numpy', 'matplotlib']",0,14,1,0,0,0,0,0,0,1,3,0,0.6667,1,2.9393,0,0,0.5502650654476323,1,0.557179013912764,1
BigCodeBench/214,CodeLlama_34B_Instruct,complete,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,10,1,0,0,0,0,0,0,1,4,0,1.0,0,2.4667,0,0,0.5688998504337371,1,0.5359992202377272,1
BigCodeBench/216,CodeLlama_34B_Instruct,complete,0,task_func,"['pandas', 'collections', 'json', 'os']",0,17,7,2,0,3,0,0,0,1,4,0,0.8,1,3.471,0,0,0.3406085348426383,0,0.36930412162552845,0
BigCodeBench/223,CodeLlama_34B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,17,6,1,2,3,0,0,0,1,2,0,0.5,2,2.2964,0,0,0.4619049871036536,0,0.43315141109571687,0
BigCodeBench/266,CodeLlama_34B_Instruct,complete,0,task_func,"['csv', 'collections', 'os']",0,19,3,2,0,2,0,0,0,1,4,0,0.6667,1,3.7864,0,0,0.41227309278935964,0,0.37543632573227853,0
BigCodeBench/270,CodeLlama_34B_Instruct,complete,1,task_func,"['collections', 're']",0,5,1,0,0,0,0,0,0,1,2,0,1.0,0,1.6112,0,0,0.6595676776492205,1,0.681253959025784,1
BigCodeBench/275,CodeLlama_34B_Instruct,complete,1,task_func,"['numpy', 'itertools']",0,6,2,1,1,0,0,0,0,1,2,0,0.5,2,1.7683,0,0,0.6800180057658642,1,0.7010327798790766,1
BigCodeBench/277,CodeLlama_34B_Instruct,complete,1,task_func,"['math', 'random', 'itertools']",0,15,5,2,2,1,0,0,0,2,3,0,0.4,3,2.3988,0,0,0.538196784707611,1,0.45552163291296477,0
BigCodeBench/279,CodeLlama_34B_Instruct,complete,1,task_func,"['collections', 'random']",0,11,2,1,0,1,0,0,0,1,2,0,0.5,1,1.6752,0,0,0.559438676479965,1,0.5360930799638628,1
BigCodeBench/286,CodeLlama_34B_Instruct,complete,1,task_func,"['csv', 'collections', 'os']",0,16,4,3,2,1,0,0,0,2,3,0,0.5,2,2.9982,0,0,0.5412967880340014,1,0.42625066242503296,0
BigCodeBench/287,CodeLlama_34B_Instruct,complete,1,task_func,"['json', 'collections', 'os']",0,15,4,3,1,2,0,0,0,1,3,0,0.75,1,3.9519,0,0,0.5004465767911306,1,0.4953234964530751,0
