task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_placeholder_hits,smell_is_very_short,smell_relative_length,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred,rf_prob,rf_pred
BigCodeBench/481,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'random', 're']",0,14,2,1,0,1,0,0,0,1,3,0,1.0,0,2.8683,0,0,0,1.0,0.47717415883296577,0,0.5528609074310639,1,0.5484395725461502,1
BigCodeBench/490,Qwen1.5_32B_Chat,complete,1,task_func,"['xmltodict', 'json']",0,7,1,1,0,0,0,0,0,1,2,0,1.0,0,2.8351,0,0,0,1.0,0.8043763139177164,1,0.7819283155583048,1,0.7302494721572712,1
BigCodeBench/491,Qwen1.5_32B_Chat,complete,0,task_func,"['datetime', 'random', 'matplotlib']",0,26,8,2,3,3,0,0,0,1,3,0,1.0,0,2.7512,0,0,0,1.0833,0.2729501601202625,0,0.32497948265794996,0,0.3109141422149092,0
BigCodeBench/492,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'datetime', 'random']",0,26,7,2,4,2,0,0,0,1,3,0,1.0,0,3.6653,0,0,0,1.04,0.2861951788575999,0,0.27701448670617707,0,0.3585082994936799,0
BigCodeBench/499,Qwen1.5_32B_Chat,complete,1,task_func,"['io', 'csv', 'xlwt', 'os']",0,16,3,2,0,2,0,0,0,1,4,0,1.0,0,3.0508,0,0,0,1.1429,0.40615933534011334,0,0.3765874161511318,0,0.47901252461036725,0
BigCodeBench/507,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy']",0,21,3,1,2,0,0,0,0,2,2,0,1.0,0,3.4209,0,0,0,1.3125,0.49012595684321325,0,0.4559598753544777,0,0.421825795677671,0
BigCodeBench/510,Qwen1.5_32B_Chat,complete,0,task_func,"['difflib', 'gzip']",0,10,1,1,0,0,0,0,0,2,2,0,1.0,0,2.0849,0,0,0,1.1111,0.6770013851145461,1,0.664284854228034,1,0.5611465898141502,1
BigCodeBench/521,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'matplotlib']",0,13,2,1,0,1,0,0,0,1,2,0,1.0,0,2.5776,0,0,0,1.0833,0.49173112180595485,0,0.49286644059790585,0,0.5546479494774244,1
BigCodeBench/523,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'matplotlib']",0,22,5,3,2,2,0,0,0,2,2,0,1.0,0,3.3602,0,0,0,1.375,0.506388580007881,1,0.5006640115598879,1,0.40281583606982596,0
BigCodeBench/525,Qwen1.5_32B_Chat,complete,1,task_func,"['collections', 'numpy', 'matplotlib', 'json']",0,30,5,2,0,4,0,0,0,1,4,0,1.0,0,2.6646,0,0,0,1.3333,0.31389060194528146,0,0.46226113819639947,0,0.2559922720563165,0
BigCodeBench/528,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'csv', 'collections', 'matplotlib']",0,24,5,2,1,1,0,0,0,1,4,0,1.0,0,2.8503,0,0,0,1.2632,0.3447184117755885,0,0.38099427713737477,0,0.3777755430849444,0
BigCodeBench/533,Qwen1.5_32B_Chat,complete,0,task_func,"['secrets', 'base64', 'hashlib', 'numpy']",0,19,4,2,1,0,0,1,1,1,4,1,1.0,0,3.0268,0,0,0,1.0,0.3228596495442924,0,0.43408186620085165,0,0.2638993655432688,0
BigCodeBench/534,Qwen1.5_32B_Chat,complete,0,task_func,"['base64', 'numpy', 'cryptography']",0,29,1,0,0,0,0,0,0,1,6,0,1.0,0,4.1853,0,0,0,1.3182,0.32943607731186514,0,0.386077778692761,0,0.37574355105681306,0
BigCodeBench/535,Qwen1.5_32B_Chat,complete,0,task_func,"['sqlite3', 'numpy', 'random']",0,24,4,1,2,1,0,0,0,1,3,0,1.0,0,2.5084,0,0,0,1.0,0.5047934151141718,1,0.6358692276265122,1,0.44177331314096085,0
BigCodeBench/543,Qwen1.5_32B_Chat,complete,1,task_func,"['base64', 'os']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,2.4074,0,0,0,0.875,0.639508275070281,1,0.7169732094487051,1,0.7273231897267148,1
BigCodeBench/549,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'base64']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,2.5971,0,0,0,0.875,0.6406419150281143,1,0.6662232496814376,1,0.7276030536572148,1
BigCodeBench/555,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'numpy', 'matplotlib', 'scipy']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,2.3886,0,0,0,0.9286,0.577944391574148,1,0.6521166537565966,1,0.5809891148912094,1
BigCodeBench/560,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,15,2,1,0,1,0,0,0,1,3,0,1.0,0,3.4122,0,0,0,1.0,0.42056991044931336,0,0.504674775656413,1,0.5413736182453884,1
BigCodeBench/564,Qwen1.5_32B_Chat,complete,0,task_func,"['pytz', 'ctypes', 'os', 'datetime']",0,17,1,0,0,0,0,0,0,1,4,0,1.0,0,2.3734,0,0,0,1.0,0.49444935517657,0,0.6284851905793214,1,0.5350408896955205,1
BigCodeBench/571,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'inspect']",0,35,11,2,4,1,0,1,1,0,2,1,1.0,0,3.0422,0,0,0,1.2963,0.11791973742803782,0,0.14430150246051768,0,0.3157246534720193,0
BigCodeBench/578,Qwen1.5_32B_Chat,complete,1,task_func,"['unicodedata', 'requests']",0,14,3,2,1,1,0,0,0,1,2,0,1.0,0,1.8543,0,0,0,0.9333,0.5222947265842437,1,0.4946486465845334,0,0.5304524268365669,1
BigCodeBench/606,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'scipy']",0,8,1,0,0,0,0,0,0,1,3,0,1.0,0,3.2248,0,0,0,1.1429,0.6872208382105888,1,0.7084168103421234,1,0.6787746025841775,1
BigCodeBench/617,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'random', 'matplotlib', 're']",0,21,3,1,0,1,0,0,0,1,4,0,1.0,0,3.0526,0,0,0,0.9333,0.20980308542336684,0,0.14362588824220454,0,0.40730580102229746,0
BigCodeBench/621,Qwen1.5_32B_Chat,complete,1,task_func,"['matplotlib', 'numpy', 'itertools', 'sklearn']",0,16,1,0,0,0,0,0,0,1,4,0,1.0,0,2.9307,0,0,0,1.0667,0.553191012162711,1,0.6262529752156278,1,0.5418882957364679,1
BigCodeBench/622,Qwen1.5_32B_Chat,complete,1,task_func,"['matplotlib', 'numpy', 'itertools', 'scipy']",0,17,1,0,0,0,0,0,0,1,4,0,1.0,0,2.7996,0,0,0,1.0625,0.5423815157798445,1,0.6646655284573775,1,0.5344272842159038,1
BigCodeBench/628,Qwen1.5_32B_Chat,complete,0,task_func,"['math', 'random', 'matplotlib']",0,15,1,0,0,0,0,0,0,1,3,0,1.0,0,2.2931,0,0,0,1.0,0.5324273097347014,1,0.6198327274588054,1,0.5824643081723253,1
BigCodeBench/633,Qwen1.5_32B_Chat,complete,0,task_func,"['nltk', 're']",0,9,4,0,0,0,0,0,0,1,2,0,1.0,0,2.3921,0,0,0,0.9,0.441199816401549,0,0.3912633489684071,0,0.5710872253672307,1
BigCodeBench/641,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 're', 'os']",0,15,4,3,1,2,0,0,0,1,3,0,1.0,0,2.242,0,0,0,1.25,0.49056121952085774,0,0.40215442052173916,0,0.5230922237471909,1
BigCodeBench/642,Qwen1.5_32B_Chat,complete,0,task_func,"['hashlib', 're', 'binascii']",0,15,4,3,1,1,0,0,0,1,5,0,1.0,0,2.4214,0,0,0,1.0,0.44407151372837445,0,0.46968735610157775,0,0.5342804606742946,1
BigCodeBench/654,Qwen1.5_32B_Chat,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,20,1,0,0,0,0,0,0,2,4,0,1.0,0,4.1498,0,0,0,1.0811,0.4074895372309769,0,0.49438647666308905,0,0.3713951969938355,0
BigCodeBench/665,Qwen1.5_32B_Chat,complete,1,task_func,"['shutil', 'itertools', 'fnmatch', 'os']",0,16,4,2,1,2,0,0,0,1,4,0,1.0,0,3.7622,0,0,0,1.1429,0.4801431869641347,0,0.4243349347679729,0,0.44238986035638667,0
BigCodeBench/667,Qwen1.5_32B_Chat,complete,0,task_func,"['collections', 'heapq']",0,7,2,0,0,0,0,0,0,1,2,0,1.0,0,2.9966,0,0,0,1.0,0.7054220140873166,1,0.7522361805860421,1,0.7353207191252998,1
BigCodeBench/669,Qwen1.5_32B_Chat,complete,1,task_func,"['math', 'itertools']",0,11,3,2,1,1,0,0,0,1,2,0,1.0,0,2.6375,0,0,0,1.0,0.677477048586981,1,0.6797224577135778,1,0.5651546567948835,1
BigCodeBench/672,Qwen1.5_32B_Chat,complete,1,task_func,"['csv', 'sys']",0,19,3,2,0,0,0,1,2,1,2,1,1.0,0,3.0629,0,0,0,1.7273,0.36320444054901074,0,0.13898440819067215,0,0.47267570186839597,0
BigCodeBench/675,Qwen1.5_32B_Chat,complete,1,task_func,"['random', 'os']",0,14,3,2,1,1,0,0,0,1,3,0,1.0,0,2.7678,0,0,0,1.0,0.6556609582473394,1,0.7060530970179567,1,0.5475603715136015,1
BigCodeBench/685,Qwen1.5_32B_Chat,complete,1,task_func,"['collections', 'itertools']",0,5,1,0,0,0,0,0,0,1,2,0,1.0,0,1.7956,0,0,0,1.0,0.7207185595038723,1,0.7909623502378077,1,0.7945081932226981,1
BigCodeBench/687,Qwen1.5_32B_Chat,complete,1,task_func,"['numpy', 'scipy']",0,6,3,0,0,0,0,0,0,1,2,0,1.0,0,1.662,0,0,0,0.8571,0.6763809053902827,1,0.7566138812958446,1,0.6806577106924014,1
BigCodeBench/689,Qwen1.5_32B_Chat,complete,1,task_func,"['numpy', 'scipy']",0,9,2,1,0,1,0,0,0,1,3,0,1.0,0,2.4086,0,0,0,1.0,0.6444787866537383,1,0.6939064974149833,1,0.6036532076339394,1
BigCodeBench/706,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'sklearn']",0,14,1,0,0,0,0,0,0,1,4,0,1.0,0,3.3772,0,0,0,1.0,0.7259237971965197,1,0.7213914416362439,1,0.5940906212249106,1
BigCodeBench/718,Qwen1.5_32B_Chat,complete,0,task_func,"['re', 'numpy', 'scipy']",0,15,8,1,1,0,0,0,0,2,3,0,1.0,0,2.9659,0,0,0,1.3636,0.40197593895421496,0,0.4128367649430606,0,0.45011979005906055,0
BigCodeBench/721,Qwen1.5_32B_Chat,complete,1,task_func,"['csv', 'collections', 'os']",0,16,5,3,2,2,0,0,0,3,3,0,1.0,0,2.2555,0,0,0,1.1429,0.4623784186541095,0,0.27719178549786855,0,0.4432091801882325,0
BigCodeBench/730,Qwen1.5_32B_Chat,complete,0,task_func,"['pickle', 'os']",0,12,1,1,0,0,0,0,0,1,4,0,1.0,0,2.4631,0,0,0,1.0909,0.6690051041200745,1,0.711765808275542,1,0.6142699619334271,1
BigCodeBench/732,Qwen1.5_32B_Chat,complete,1,task_func,"['nltk', 'collections', 'string', 're']",0,11,2,0,0,0,0,0,0,1,4,0,1.0,0,2.3915,0,0,0,1.0,0.4447370222651718,0,0.5023446853560893,1,0.5984724704159852,1
BigCodeBench/735,Qwen1.5_32B_Chat,complete,1,task_func,"['numpy', 'itertools']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,2.588,0,0,0,1.0,0.6945494184318799,1,0.8054960592296101,1,0.7901082090468928,1
BigCodeBench/749,Qwen1.5_32B_Chat,complete,0,task_func,"['numpy', 'sklearn']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,2.1683,0,0,0,1.0,0.6810185530878556,1,0.5698328186617572,1,0.785679780477878,1
BigCodeBench/752,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,28,7,1,6,0,0,0,0,1,8,0,1.0,0,2.8391,0,0,0,1.1667,0.49734780648403865,0,0.6976836137355151,1,0.3923552251171627,0
BigCodeBench/760,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy', 'codecs', 're', 'datetime']",0,5,1,0,0,0,0,0,0,0,5,0,1.0,0,0.0507,0,0,1,0.2326,0.15799018350273192,0,0.07636161889275965,0,0.10222119222692325,0
BigCodeBench/763,Qwen1.5_32B_Chat,complete,0,task_func,"['collections', 'csv', 'numpy', 'json']",0,33,7,3,2,4,0,0,0,1,4,0,1.0,0,4.1515,0,0,0,1.5,0.2550865521199164,0,0.2923623591608525,0,0.23082501461313484,0
BigCodeBench/779,Qwen1.5_32B_Chat,complete,0,task_func,"['shutil', 'os']",0,22,6,2,1,2,0,1,1,2,3,1,1.0,0,2.6369,0,0,0,1.0233,0.2614511600057431,0,0.4989462098074057,0,0.2753397795000306,0
BigCodeBench/788,Qwen1.5_32B_Chat,complete,1,task_func,"['scipy', 'heapq']",0,14,4,1,2,0,0,0,0,1,3,0,1.0,0,2.6734,0,0,0,0.9333,0.5335396989970509,1,0.5196426455432072,1,0.5446187958507845,1
BigCodeBench/809,Qwen1.5_32B_Chat,complete,0,task_func,"['numpy', 'sklearn']",0,10,3,1,0,1,0,0,0,1,2,0,1.0,0,2.1891,0,0,0,0.9091,0.5835399262212908,1,0.5158298572348455,1,0.5658660271612949,1
BigCodeBench/820,Qwen1.5_32B_Chat,complete,1,task_func,"['random', 'string']",0,11,5,1,1,1,0,0,0,1,2,0,1.0,0,2.1476,0,0,0,1.0,0.5322421879855691,1,0.5358160444298935,1,0.558797722124905,1
BigCodeBench/821,Qwen1.5_32B_Chat,complete,0,task_func,"['threading', 'time']",0,15,3,1,0,2,0,0,0,1,2,0,1.0,0,1.9888,0,0,0,1.0,0.5741732987815527,1,0.6058578112619556,1,0.518663924366835,1
BigCodeBench/828,Qwen1.5_32B_Chat,complete,1,task_func,"['shutil', 'errno', 'os']",0,17,3,3,1,0,0,1,1,1,3,1,1.0,0,2.4187,0,0,0,1.0625,0.4039354901829599,0,0.2825203512507602,0,0.26836339333354853,0
BigCodeBench/840,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'numpy']",0,9,3,1,1,0,0,0,0,1,2,0,1.0,0,2.396,0,0,0,0.9,0.672353093841636,1,0.525751480472031,1,0.5239299455373474,1
BigCodeBench/844,Qwen1.5_32B_Chat,complete,1,task_func,"['faker', 'csv', 'random']",0,20,5,2,2,1,0,0,0,1,3,0,1.0,0,0.5236,0,0,0,1.0,0.4110155309028662,0,0.47266807104280334,0,0.43025005943747113,0
BigCodeBench/849,Qwen1.5_32B_Chat,complete,0,task_func,"['nltk', 'collections', 're']",0,12,4,1,0,1,0,0,0,1,3,0,1.0,0,2.0285,0,0,0,1.0,0.3649529308547553,0,0.4436448791885465,0,0.5460265047371387,1
BigCodeBench/851,Qwen1.5_32B_Chat,complete,0,task_func,"['re', 'textwrap']",0,9,4,0,0,0,0,0,0,1,2,0,1.0,0,3.6199,0,0,0,1.2857,0.6402840865361169,1,0.6155027799060052,1,0.6204589320901593,1
BigCodeBench/861,Qwen1.5_32B_Chat,complete,0,task_func,"['collections', 'random']",0,11,3,2,0,2,0,0,0,1,2,0,1.0,0,1.99,0,0,0,0.9167,0.5866956163177788,1,0.656374447081566,1,0.5162687163348053,1
BigCodeBench/862,Qwen1.5_32B_Chat,complete,1,task_func,"['collections', 'random', 'string']",0,11,2,1,0,1,0,0,0,1,3,0,1.0,0,1.518,0,0,0,1.0,0.5288672826890007,1,0.474034420785791,0,0.5629758261718905,1
BigCodeBench/873,Qwen1.5_32B_Chat,complete,1,task_func,"['csv', 'os']",0,15,4,3,2,1,0,0,0,1,2,0,1.0,0,2.3678,0,0,0,1.1538,0.5214997271827403,1,0.4816917251056801,0,0.5592801541881892,1
BigCodeBench/878,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'sklearn']",0,16,3,1,1,0,0,0,0,1,4,0,1.0,0,3.232,0,0,0,0.9412,0.671486231133845,1,0.633394919949415,1,0.5257748598882601,1
BigCodeBench/888,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'os']",0,13,3,1,1,1,0,0,0,2,2,0,1.0,0,3.1046,0,0,0,1.0833,0.5770728897873284,1,0.47424905517331817,0,0.5124770023138623,1
BigCodeBench/892,Qwen1.5_32B_Chat,complete,0,task_func,"['collections', 'random']",0,8,2,1,0,1,0,0,0,1,2,0,1.0,0,2.0714,0,0,0,1.0,0.6463269683809413,1,0.6922474267311932,1,0.6403357434338524,1
BigCodeBench/893,Qwen1.5_32B_Chat,complete,0,task_func,"['datetime', 're']",0,13,6,3,3,1,0,0,0,2,2,0,1.0,0,3.3342,0,0,0,0.7647,0.37764115560755973,0,0.4061700078460383,0,0.4866497961817277,0
BigCodeBench/908,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'matplotlib', 're', 'os']",0,13,4,1,0,1,0,0,0,1,4,0,1.0,0,2.3684,0,0,0,0.8387,0.3752730786609644,0,0.37612558983802774,0,0.4027263888951177,0
BigCodeBench/910,Qwen1.5_32B_Chat,complete,0,task_func,"['numpy', 'matplotlib']",0,13,5,1,1,0,0,0,0,1,2,0,1.0,0,2.3365,0,0,0,0.8125,0.41806579739526367,0,0.42073052279677164,0,0.44786257245118727,0
BigCodeBench/919,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'matplotlib']",0,13,1,0,0,0,0,0,0,1,3,0,1.0,0,2.372,0,0,0,0.9286,0.5360928682791397,1,0.49435619027343314,0,0.5821607069642244,1
BigCodeBench/927,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,2.3629,0,0,0,1.0,0.7019139218596125,1,0.5666726828875319,1,0.7170240325868638,1
BigCodeBench/930,Qwen1.5_32B_Chat,complete,0,task_func,"['random', 'string']",0,11,5,1,2,0,0,0,0,2,2,0,1.0,0,1.7823,0,0,0,0.8462,0.4998512623256143,0,0.5476114144228528,1,0.4667313720888917,0
BigCodeBench/951,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy', 'random']",0,15,3,0,0,0,0,0,0,1,4,0,1.0,0,2.2296,0,0,0,0.9375,0.4642779876159879,0,0.4647433891124309,0,0.5192383140883302,1
BigCodeBench/961,Qwen1.5_32B_Chat,complete,0,task_func,"['glob', 'collections', 'os']",0,14,6,1,2,1,0,0,0,1,3,0,1.0,0,2.8357,0,0,0,1.0,0.5291040486342029,1,0.5834490724133411,1,0.5352097047576155,1
BigCodeBench/973,Qwen1.5_32B_Chat,complete,0,task_func,"['shutil', 'os']",0,17,6,2,2,1,0,0,0,1,2,0,1.0,0,2.2314,0,0,0,0.9444,0.5192353799417195,1,0.45595424006472707,0,0.5006950948316391,1
BigCodeBench/977,Qwen1.5_32B_Chat,complete,0,task_func,"['numpy', 'matplotlib', 'seaborn']",0,21,7,2,4,0,0,0,0,1,3,0,1.0,0,3.1893,0,0,0,1.1053,0.4565673004883418,0,0.39771565960200694,0,0.4173319602987609,0
BigCodeBench/978,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,14,4,1,2,0,0,0,0,1,3,0,1.0,0,2.2781,0,0,0,1.0,0.6506634461149393,1,0.5669807545494321,1,0.5497109600842017,1
BigCodeBench/979,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,30,1,0,0,0,0,0,0,1,5,0,1.0,0,4.6211,0,0,0,1.5,0.49533160502009616,0,0.6884789006821262,1,0.3642983178173255,0
BigCodeBench/995,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy', 'matplotlib', 'os']",0,21,2,1,1,0,0,0,0,1,4,0,1.0,0,1.9882,0,0,0,1.05,0.4459247090852764,0,0.4769470363065276,0,0.42929179225763797,0
BigCodeBench/998,Qwen1.5_32B_Chat,complete,0,task_func,"['tarfile', 'urllib', 'hashlib', 'os']",0,27,4,2,1,0,0,2,2,4,4,1,1.0,0,2.5446,0,0,0,1.1489,0.2511466895904045,0,0.2690647007765683,0,0.21611401148056913,0
BigCodeBench/1013,Qwen1.5_32B_Chat,complete,0,task_func,"['csv', 'urllib', 'bs4', 'requests']",0,26,4,3,1,2,0,0,0,2,4,0,1.0,0,4.4843,0,0,0,1.1818,0.21140882959003274,0,0.38090865551092623,0,0.31360123689333297,0
BigCodeBench/1025,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,14,1,0,0,0,0,0,0,1,3,0,1.0,0,3.3067,0,0,0,1.0,0.5484702352073091,1,0.6538831745697997,1,0.5961248402670066,1
BigCodeBench/1034,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy']",0,23,2,1,1,0,0,0,0,2,3,0,1.0,0,3.0054,0,0,0,1.15,0.47922080008148504,0,0.3466315504775312,0,0.3852251989963576,0
BigCodeBench/1038,Qwen1.5_32B_Chat,complete,1,task_func,"['datetime', 'json']",0,12,1,0,0,0,0,0,0,0,3,0,1.0,0,3.7965,0,0,0,1.2,0.5792077754580751,1,0.3723148929085354,0,0.4232718604811373,0
BigCodeBench/1039,Qwen1.5_32B_Chat,complete,0,task_func,"['hashlib', 'os', 'ssl']",0,21,5,3,1,0,1,1,1,3,3,1,1.0,0,3.7268,0,0,0,1.05,0.42906641093906217,0,0.34740731776510453,0,0.30205740593062,0
BigCodeBench/1052,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,37,9,2,3,0,0,1,2,5,3,1,1.0,0,3.2196,0,0,0,1.1562,0.13301560615245817,0,0.3103475896153995,0,0.2114057067421875,0
BigCodeBench/1053,Qwen1.5_32B_Chat,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,35,6,3,3,0,0,1,2,3,3,1,1.0,0,2.2837,0,0,0,1.1667,0.16169231292155195,0,0.28491757115758426,0,0.2180389481191807,0
BigCodeBench/1058,Qwen1.5_32B_Chat,complete,0,task_func,"['matplotlib', 'itertools', 'seaborn']",0,35,2,0,0,0,0,0,0,1,3,0,1.0,0,3.4767,0,0,0,1.0,0.19066978312716973,0,0.47675651963906346,0,0.41502757155906456,0
BigCodeBench/1059,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy', 'itertools', 'random']",0,32,1,0,0,0,0,0,0,1,4,0,1.0,0,1.8135,0,0,0,1.0323,0.19808101426887698,0,0.5669255659826101,1,0.4751582614738237,0
BigCodeBench/1064,Qwen1.5_32B_Chat,complete,1,task_func,"['numpy', 'seaborn']",0,14,2,1,0,1,0,0,0,1,3,0,1.0,0,2.2671,0,0,0,1.2727,0.5762535237541135,1,0.6125602777593152,1,0.5366068713514766,1
BigCodeBench/1070,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'random']",0,12,3,1,0,1,0,0,0,1,3,0,1.0,0,0.6627,0,0,0,1.0,0.40487543968550493,0,0.5445410127064613,1,0.5537549639955863,1
BigCodeBench/1071,Qwen1.5_32B_Chat,complete,0,task_func,"['itertools', 'numpy', 'matplotlib', 'random']",0,21,3,2,1,1,0,0,0,1,5,0,1.0,0,1.919,0,0,0,1.3125,0.4340885369504001,0,0.39421243809485423,0,0.39934852274276594,0
BigCodeBench/1081,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'seaborn']",0,15,4,1,2,0,0,0,0,1,3,0,1.0,0,2.2668,0,0,0,0.8824,0.5905086179580759,1,0.47978474527855136,0,0.48544889175658595,0
BigCodeBench/1086,Qwen1.5_32B_Chat,complete,0,task_func,"['pandas', 'numpy', 'random', 'string']",0,10,2,0,0,0,0,0,0,1,4,0,1.0,0,1.6747,0,0,0,0.7407,0.6520062419378674,1,0.5867762708796088,1,0.43899723370896004,0
BigCodeBench/1087,Qwen1.5_32B_Chat,complete,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,30,4,1,3,0,0,0,0,1,3,0,1.0,0,4.3548,0,0,0,1.25,0.38338244088828827,0,0.47042792984069687,0,0.35149187859949615,0
BigCodeBench/1092,Qwen1.5_32B_Chat,complete,1,task_func,"['ast', 'bs4', 'requests']",0,25,7,4,2,2,0,2,2,2,3,1,1.0,0,2.6465,0,1,0,1.1364,0.1657460598299528,0,0.280115571172153,0,0.2940190391191263,0
BigCodeBench/1111,Qwen1.5_32B_Chat,complete,0,task_func,"['operator', 'collections', 'itertools']",0,12,5,0,0,0,0,0,0,1,3,0,1.0,0,2.8576,0,0,0,1.2,0.4582227392214361,0,0.26217729947847473,0,0.5231515271411163,1
BigCodeBench/1113,Qwen1.5_32B_Chat,complete,0,task_func,"['csv', 'collections']",0,11,4,3,1,1,0,0,0,1,2,0,1.0,0,3.1554,0,0,0,1.0,0.6561808178859401,1,0.6771000023810505,1,0.5928180997562229,1
BigCodeBench/1127,Qwen1.5_32B_Chat,complete,0,task_func,"['hashlib', 're', 'os']",0,18,4,4,2,1,0,0,0,1,3,0,1.0,0,2.8034,0,0,0,1.2,0.4997029428100652,0,0.6307316211795873,1,0.4767030213485416,0
BigCodeBench/4,Granite_Code_34B_Instruct,complete,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,1.6805,0,0,0,1.0,0.7091700431007458,1,0.6625340660094075,1,0.7864000272576894,1
BigCodeBench/5,Granite_Code_34B_Instruct,complete,1,task_func,"['math', 'random']",0,9,4,1,0,1,0,0,0,1,2,0,1.0,0,2.6952,0,0,0,0.9,0.5772525520841244,1,0.527946086082721,1,0.5502089301912065,1
BigCodeBench/13,Granite_Code_34B_Instruct,complete,0,task_func,"['subprocess', 'ftplib', 'os']",0,14,3,3,0,1,0,1,1,1,3,1,1.0,0,1.4173,0,0,0,0.5833,0.2113655744100117,0,0.104325410117137,0,0.23631075045805375,0
BigCodeBench/18,Granite_Code_34B_Instruct,complete,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,38,7,3,2,1,0,3,3,6,5,1,1.0,0,3.0979,0,0,0,1.6522,0.12067301380894017,0,0.13685039750742786,0,0.179105798354715,0
BigCodeBench/32,Granite_Code_34B_Instruct,complete,0,task_func,"['bs4', 'requests']",0,10,2,1,1,0,0,0,0,2,2,0,1.0,0,2.1507,0,0,0,0.7143,0.507148158374751,1,0.45663394125198786,0,0.4113728478788439,0
BigCodeBench/34,Granite_Code_34B_Instruct,complete,1,task_func,"['matplotlib', 're', 'wordcloud']",0,13,2,1,1,0,0,0,0,1,3,0,1.0,0,2.5309,0,0,0,1.0,0.4125140418829012,0,0.41015686861625245,0,0.5585740357545135,1
BigCodeBench/39,Granite_Code_34B_Instruct,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,12,1,0,0,0,0,0,0,1,3,0,1.0,0,2.0689,0,0,0,0.6857,0.44560696274490963,0,0.3274895043973857,0,0.41282911759054214,0
BigCodeBench/41,Granite_Code_34B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,8,1,0,0,0,0,0,0,1,3,0,1.0,0,1.8909,0,0,0,0.6667,0.5808112887270742,1,0.666311025148744,1,0.4279544010149325,0
BigCodeBench/42,Granite_Code_34B_Instruct,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,15,2,0,0,0,0,0,0,1,3,0,1.0,0,1.8166,0,0,0,0.9375,0.5502218285951035,1,0.5489649624407051,1,0.5394004310463667,1
